image_id,angle,speed,image_file_paths
6777,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6777.png
6778,0.5625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6778.png
6779,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6779.png
6780,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6780.png
6781,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6781.png
6782,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6782.png
6783,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6783.png
6784,0.0,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6784.png
6785,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6785.png
6786,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6786.png
6787,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6787.png
6788,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6788.png
6789,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6789.png
6790,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6790.png
6791,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6791.png
6792,1.0,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6792.png
6793,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6793.png
6794,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6794.png
6795,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6795.png
6796,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6796.png
6797,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6797.png
6798,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6798.png
6799,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6799.png
6800,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6800.png
6801,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6801.png
6802,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6802.png
6803,0.375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6803.png
6804,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6804.png
6805,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6805.png
6806,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6806.png
6807,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6807.png
6808,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6808.png
6809,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6809.png
6810,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6810.png
6811,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6811.png
6812,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6812.png
6813,0.8125,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6813.png
6814,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6814.png
6815,0.0,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6815.png
6816,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6816.png
6817,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6817.png
6818,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6818.png
6819,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6819.png
6820,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6820.png
6821,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6821.png
6822,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6822.png
6823,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6823.png
6824,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6824.png
6825,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6825.png
6826,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6826.png
6827,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6827.png
6828,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6828.png
6829,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6829.png
6830,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6830.png
6831,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6831.png
6832,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6832.png
6833,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6833.png
6834,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6834.png
6835,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6835.png
6836,0.5625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6836.png
6837,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6837.png
6838,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6838.png
6839,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6839.png
6840,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6840.png
6841,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6841.png
6842,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6842.png
6843,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6843.png
6844,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6844.png
6845,0.5625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6845.png
6846,0.0,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6846.png
6847,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6847.png
6848,0.25,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6848.png
6849,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6849.png
6850,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6850.png
6851,0.3125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6851.png
6852,0.25,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6852.png
6853,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6853.png
6854,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6854.png
6855,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6855.png
6856,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6856.png
6857,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6857.png
6858,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6858.png
6859,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6859.png
6860,0.3125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6860.png
6861,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6861.png
6862,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6862.png
6863,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6863.png
6864,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6864.png
6865,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6865.png
6866,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6866.png
6867,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6867.png
6868,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6868.png
6869,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6869.png
6870,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6870.png
6871,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6871.png
6872,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6872.png
6873,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6873.png
6874,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6874.png
6875,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6875.png
6876,0.9375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6876.png
6877,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6877.png
6878,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6878.png
6879,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6879.png
6880,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6880.png
6881,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6881.png
6882,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6882.png
6883,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6883.png
6884,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6884.png
6885,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6885.png
6886,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6886.png
6887,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6887.png
6888,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6888.png
6889,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6889.png
6890,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6890.png
6891,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6891.png
6892,0.0625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6892.png
6893,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6893.png
6894,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6894.png
6895,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6895.png
6896,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6896.png
6897,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6897.png
6898,0.9375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\6898.png
